# wavelength  transit_depth  transit_depth_uncertainty
3.315989e+00	2.119476e-02	8.873627e-05
3.339958e+00	2.113489e-02	9.003231e-05
3.363757e+00	2.135105e-02	9.248546e-05
3.387390e+00	2.129589e-02	9.213551e-05
3.410861e+00	2.117629e-02	9.464393e-05
3.434171e+00	2.125914e-02	9.543886e-05
3.457324e+00	2.115714e-02	9.535127e-05
3.480324e+00	2.125231e-02	9.819015e-05
3.503171e+00	2.111633e-02	9.807497e-05
3.525870e+00	2.123372e-02	9.996750e-05
3.548422e+00	2.114035e-02	1.007176e-04
3.570831e+00	2.117923e-02	1.025091e-04
3.593098e+00	2.135870e-02	1.036661e-04
3.615227e+00	2.104060e-02	1.047606e-04
3.637218e+00	2.126105e-02	1.061202e-04
3.659076e+00	2.112821e-02	1.067340e-04
3.680800e+00	2.128616e-02	1.124340e-04
3.702395e+00	2.091926e-02	1.122313e-04
3.723863e+00	2.106961e-02	1.127427e-04
3.745204e+00	2.109215e-02	1.136002e-04
3.766421e+00	2.108076e-02	1.165020e-04
3.787516e+00	2.080710e-02	1.160684e-04
3.808491e+00	2.118998e-02	1.178479e-04
3.829349e+00	2.108844e-02	1.221249e-04
3.850089e+00	2.103114e-02	1.222854e-04
3.870714e+00	2.098716e-02	1.246928e-04
3.891226e+00	2.094946e-02	1.250871e-04
3.911628e+00	2.094786e-02	1.281309e-04
3.931919e+00	2.108165e-02	1.295884e-04
3.952102e+00	2.100650e-02	1.339389e-04
3.972179e+00	2.108798e-02	1.310529e-04
3.992150e+00	2.130183e-02	1.320390e-04
4.012018e+00	2.141889e-02	1.358954e-04
4.031784e+00	2.141188e-02	1.360468e-04
4.051449e+00	2.136954e-02	1.357557e-04
4.071015e+00	2.115511e-02	1.380161e-04
4.090483e+00	2.119904e-02	1.412608e-04
4.109854e+00	2.082951e-02	1.457226e-04
4.129129e+00	2.103130e-02	1.435724e-04
4.148310e+00	2.112229e-02	1.440716e-04
4.167399e+00	2.138699e-02	1.457227e-04
4.186396e+00	2.128141e-02	1.467138e-04
4.205302e+00	2.153329e-02	1.505776e-04
4.224120e+00	2.185014e-02	1.503513e-04
4.242848e+00	2.192668e-02	1.518180e-04
4.261490e+00	2.237472e-02	1.535384e-04
4.280046e+00	2.249009e-02	1.545699e-04
4.298516e+00	2.248149e-02	1.562246e-04
4.316903e+00	2.255336e-02	1.592792e-04
4.335208e+00	2.254165e-02	1.602395e-04
4.353430e+00	2.276300e-02	1.642042e-04
4.371571e+00	2.265570e-02	1.681702e-04
4.389633e+00	2.267348e-02	1.690280e-04
4.407615e+00	2.267390e-02	1.726441e-04
4.425519e+00	2.273888e-02	1.731313e-04
4.443347e+00	2.239320e-02	1.752408e-04
4.461098e+00	2.180902e-02	1.746766e-04
4.478774e+00	2.222391e-02	1.782772e-04
4.496375e+00	2.226442e-02	1.787341e-04
4.513903e+00	2.179915e-02	1.814124e-04
4.531357e+00	2.157679e-02	1.839192e-04
4.548740e+00	2.199387e-02	1.889229e-04
4.566051e+00	2.173394e-02	1.900202e-04
4.587592e+00	2.165418e-02	1.575191e-04
4.613298e+00	2.156994e-02	1.625513e-04
4.638849e+00	2.149322e-02	1.604104e-04
4.664250e+00	2.146930e-02	1.620021e-04
4.689501e+00	2.159919e-02	1.644426e-04
4.714606e+00	2.176042e-02	1.682559e-04
4.739566e+00	2.164132e-02	1.723360e-04
4.764384e+00	2.166880e-02	1.699275e-04
4.789063e+00	2.165304e-02	1.702489e-04
4.813603e+00	2.165253e-02	1.778048e-04
4.838007e+00	2.147237e-02	1.854192e-04
4.862278e+00	2.154932e-02	1.826535e-04
4.886417e+00	2.144176e-02	1.809505e-04
4.910426e+00	2.130381e-02	1.891765e-04
4.934307e+00	2.147958e-02	1.907842e-04
4.958061e+00	2.158492e-02	1.919651e-04
4.981691e+00	2.146840e-02	1.920798e-04
5.005198e+00	2.131095e-02	1.984565e-04
5.032470e+00	2.112562e-02	1.735675e-04
5.063439e+00	2.153143e-02	1.771803e-04
5.094201e+00	2.128886e-02	1.880071e-04
5.124758e+00	2.133040e-02	1.848489e-04
5.155114e+00	2.147099e-02	1.900259e-04
5.185273e+00	2.125171e-02	1.945398e-04
5.215237e+00	2.128872e-02	1.909611e-04
5.245011e+00	2.151435e-02	1.983442e-04
5.274598e+00	2.145262e-02	1.981638e-04
5.307662e+00	2.123778e-02	1.845100e-04
5.344132e+00	2.116736e-02	2.096310e-04
