# wavelength transit_depth
5.599964e+00	2.125240e-02
5.599871e+00	2.140603e-02
5.599778e+00	2.107508e-02
5.599684e+00	2.319416e-02
5.599591e+00	2.199359e-02
5.599498e+00	2.198711e-02
5.599404e+00	2.343396e-02
5.599311e+00	2.110693e-02
5.599218e+00	2.118352e-02
5.599124e+00	2.169421e-02
5.599031e+00	2.151554e-02
5.598938e+00	2.124492e-02
5.598844e+00	2.092820e-02
5.598751e+00	2.095409e-02
5.598658e+00	2.111698e-02
5.598564e+00	2.117214e-02
5.598471e+00	2.094083e-02
5.598378e+00	2.163635e-02
5.598284e+00	2.092812e-02
5.598191e+00	2.095637e-02
5.598098e+00	2.146744e-02
5.598005e+00	2.179769e-02
5.597911e+00	2.095831e-02
5.597818e+00	2.189875e-02
5.597725e+00	2.112368e-02
5.597631e+00	2.093945e-02
5.597538e+00	2.094795e-02
5.597445e+00	2.266041e-02
5.597352e+00	2.168500e-02
5.597258e+00	2.092768e-02
5.597165e+00	2.093274e-02
5.597072e+00	2.106906e-02
5.596978e+00	2.245615e-02
5.596885e+00	2.233882e-02
5.596792e+00	2.098243e-02
5.596699e+00	2.095945e-02
5.596605e+00	2.096166e-02
5.596512e+00	2.222859e-02
5.596419e+00	2.095612e-02
5.596325e+00	2.095687e-02
5.596232e+00	2.121692e-02
5.596139e+00	2.139051e-02
5.596046e+00	2.093060e-02
5.595952e+00	2.133162e-02
5.595859e+00	2.095591e-02
5.595766e+00	2.158062e-02
5.595673e+00	2.091767e-02
5.595579e+00	2.093932e-02
5.595486e+00	2.100566e-02
5.595393e+00	2.271163e-02
5.595300e+00	2.103190e-02
5.595206e+00	2.092303e-02
5.595113e+00	2.138057e-02
5.595020e+00	2.094738e-02
5.594927e+00	2.106877e-02
5.594833e+00	2.095529e-02
5.594740e+00	2.097437e-02
5.594647e+00	2.225183e-02
5.594554e+00	2.119229e-02
5.594460e+00	2.094290e-02
5.594367e+00	2.100746e-02
5.594274e+00	2.097001e-02
5.594181e+00	2.149107e-02
5.594087e+00	2.095302e-02
5.593994e+00	2.116387e-02
5.593901e+00	2.198136e-02
5.593808e+00	2.096635e-02
5.593714e+00	2.094716e-02
5.593621e+00	2.243770e-02
5.593528e+00	2.144511e-02
5.593435e+00	2.119180e-02
5.593342e+00	2.111674e-02
5.593248e+00	2.099327e-02
5.593155e+00	2.093219e-02
5.593062e+00	2.096429e-02
5.592969e+00	2.212011e-02
5.592875e+00	2.094682e-02
5.592782e+00	2.240827e-02
5.592689e+00	2.103408e-02
5.592596e+00	2.106758e-02
5.592503e+00	2.107629e-02
5.592409e+00	2.102157e-02
5.592316e+00	2.157861e-02
5.592223e+00	2.202444e-02
5.592130e+00	2.136223e-02
5.592037e+00	2.307560e-02
5.591943e+00	2.118954e-02
5.591850e+00	2.155762e-02
5.591757e+00	2.356065e-02
5.591664e+00	2.259162e-02
5.591571e+00	2.141750e-02
5.591477e+00	2.180360e-02
5.591384e+00	2.179454e-02
5.591291e+00	2.101267e-02
5.591198e+00	2.100583e-02
5.591105e+00	2.139241e-02
5.591011e+00	2.173968e-02
5.590918e+00	2.367187e-02
5.590825e+00	2.142306e-02
5.590732e+00	2.125674e-02
5.590639e+00	2.111961e-02
5.590546e+00	2.102882e-02
5.590452e+00	2.164723e-02
5.590359e+00	2.093474e-02
5.590266e+00	2.097811e-02
5.590173e+00	2.098854e-02
5.590080e+00	2.126682e-02
5.589987e+00	2.112719e-02
5.589893e+00	2.119556e-02
5.589800e+00	2.106741e-02
5.589707e+00	2.140017e-02
5.589614e+00	2.145446e-02
5.589521e+00	2.129015e-02
5.589428e+00	2.195306e-02
5.589334e+00	2.144678e-02
5.589241e+00	2.193192e-02
5.589148e+00	2.099517e-02
5.589055e+00	2.107278e-02
5.588962e+00	2.107446e-02
5.588869e+00	2.099006e-02
5.588775e+00	2.191163e-02
5.588682e+00	2.093480e-02
5.588589e+00	2.152227e-02
5.588496e+00	2.150727e-02
5.588403e+00	2.097165e-02
5.588310e+00	2.126581e-02
5.588217e+00	2.096229e-02
5.588124e+00	2.156553e-02
5.588030e+00	2.095245e-02
5.587937e+00	2.105076e-02
5.587844e+00	2.113547e-02
5.587751e+00	2.104571e-02
5.587658e+00	2.106273e-02
5.587565e+00	2.104800e-02
5.587472e+00	2.327955e-02
5.587378e+00	2.114781e-02
5.587285e+00	2.181991e-02
5.587192e+00	2.354178e-02
5.587099e+00	2.124882e-02
5.587006e+00	2.314839e-02
5.586913e+00	2.220782e-02
5.586820e+00	2.114811e-02
5.586727e+00	2.188564e-02
5.586634e+00	2.151506e-02
5.586540e+00	2.353108e-02
5.586447e+00	2.129309e-02
5.586354e+00	2.176552e-02
5.586261e+00	2.102918e-02
5.586168e+00	2.191785e-02
5.586075e+00	2.113216e-02
5.585982e+00	2.111378e-02
5.585889e+00	2.109898e-02
5.585796e+00	2.098833e-02
5.585703e+00	2.115933e-02
5.585609e+00	2.098620e-02
5.585516e+00	2.109960e-02
5.585423e+00	2.106505e-02
5.585330e+00	2.290679e-02
5.585237e+00	2.161606e-02
5.585144e+00	2.118402e-02
5.585051e+00	2.099948e-02
5.584958e+00	2.124763e-02
5.584865e+00	2.245453e-02
5.584772e+00	2.262477e-02
5.584679e+00	2.135331e-02
5.584585e+00	2.105613e-02
5.584492e+00	2.106098e-02
5.584399e+00	2.237118e-02
5.584306e+00	2.119880e-02
5.584213e+00	2.111365e-02
5.584120e+00	2.158788e-02
5.584027e+00	2.123512e-02
5.583934e+00	2.208214e-02
5.583841e+00	2.142976e-02
5.583748e+00	2.157952e-02
5.583655e+00	2.380913e-02
5.583562e+00	2.236048e-02
5.583469e+00	2.149251e-02
5.583376e+00	2.134542e-02
5.583283e+00	2.129859e-02
5.583190e+00	2.267460e-02
5.583096e+00	2.126779e-02
5.583003e+00	2.114946e-02
5.582910e+00	2.119802e-02
5.582817e+00	2.105380e-02
5.582724e+00	2.162929e-02
5.582631e+00	2.157187e-02
5.582538e+00	2.101047e-02
5.582445e+00	2.106661e-02
5.582352e+00	2.169012e-02
5.582259e+00	2.163382e-02
5.582166e+00	2.297958e-02
5.582073e+00	2.132213e-02
5.581980e+00	2.103934e-02
5.581887e+00	2.127587e-02
5.581794e+00	2.100150e-02
5.581701e+00	2.097108e-02
5.581608e+00	2.096420e-02
5.581515e+00	2.097164e-02
5.581422e+00	2.096975e-02
5.581329e+00	2.112627e-02
5.581236e+00	2.304646e-02
5.581143e+00	2.102965e-02
5.581050e+00	2.096984e-02
5.580957e+00	2.097871e-02
5.580864e+00	2.196873e-02
5.580771e+00	2.130878e-02
5.580678e+00	2.094804e-02
5.580585e+00	2.124462e-02
5.580492e+00	2.140403e-02
5.580399e+00	2.136845e-02
5.580306e+00	2.099190e-02
5.580213e+00	2.261864e-02
5.580120e+00	2.104483e-02
5.580027e+00	2.100673e-02
5.579934e+00	2.126541e-02
5.579841e+00	2.108271e-02
5.579748e+00	2.120118e-02
5.579655e+00	2.180394e-02
5.579562e+00	2.119150e-02
5.579469e+00	2.109825e-02
5.579376e+00	2.184415e-02
5.579283e+00	2.285872e-02
5.579190e+00	2.235849e-02
5.579097e+00	2.118682e-02
5.579004e+00	2.116621e-02
5.578911e+00	2.338242e-02
5.578818e+00	2.284189e-02
5.578725e+00	2.254091e-02
5.578632e+00	2.142067e-02
5.578539e+00	2.158158e-02
5.578446e+00	2.149600e-02
5.578353e+00	2.358746e-02
5.578260e+00	2.351301e-02
5.578167e+00	2.155932e-02
5.578074e+00	2.133806e-02
5.577981e+00	2.237096e-02
5.577888e+00	2.118343e-02
5.577795e+00	2.117211e-02
5.577702e+00	2.142544e-02
5.577609e+00	2.124381e-02
5.577516e+00	2.327597e-02
5.577423e+00	2.373428e-02
5.577330e+00	2.148202e-02
5.577237e+00	2.118455e-02
5.577144e+00	2.154692e-02
5.577051e+00	2.145398e-02
5.576958e+00	2.102605e-02
5.576865e+00	2.108639e-02
5.576773e+00	2.123159e-02
5.576680e+00	2.101367e-02
5.576587e+00	2.112567e-02
5.576494e+00	2.127924e-02
5.576401e+00	2.098162e-02
5.576308e+00	2.133497e-02
5.576215e+00	2.147457e-02
5.576122e+00	2.128088e-02
5.576029e+00	2.146556e-02
5.575936e+00	2.097246e-02
5.575843e+00	2.102732e-02
5.575750e+00	2.247952e-02
5.575657e+00	2.126864e-02
5.575564e+00	2.105543e-02
5.575471e+00	2.096967e-02
5.575379e+00	2.221260e-02
5.575286e+00	2.120448e-02
5.575193e+00	2.132302e-02
5.575100e+00	2.102167e-02
5.575007e+00	2.111532e-02
5.574914e+00	2.151635e-02
5.574821e+00	2.097305e-02
5.574728e+00	2.095268e-02
5.574635e+00	2.136470e-02
5.574542e+00	2.151416e-02
5.574449e+00	2.092429e-02
5.574356e+00	2.119929e-02
5.574264e+00	2.114141e-02
5.574171e+00	2.098020e-02
5.574078e+00	2.148669e-02
5.573985e+00	2.216877e-02
5.573892e+00	2.186480e-02
5.573799e+00	2.171736e-02
5.573706e+00	2.094678e-02
5.573613e+00	2.098493e-02
5.573520e+00	2.178599e-02
5.573427e+00	2.249452e-02
5.573335e+00	2.303387e-02
5.573242e+00	2.105193e-02
5.573149e+00	2.164677e-02
5.573056e+00	2.099429e-02
5.572963e+00	2.093591e-02
5.572870e+00	2.116626e-02
5.572777e+00	2.109044e-02
5.572684e+00	2.098980e-02
5.572592e+00	2.101438e-02
5.572499e+00	2.093418e-02
5.572406e+00	2.132645e-02
5.572313e+00	2.099568e-02
5.572220e+00	2.099086e-02
5.572127e+00	2.095676e-02
5.572034e+00	2.206187e-02
5.571941e+00	2.170116e-02
5.571849e+00	2.159497e-02
5.571756e+00	2.149220e-02
5.571663e+00	2.188995e-02
5.571570e+00	2.095812e-02
5.571477e+00	2.099073e-02
5.571384e+00	2.098576e-02
5.571291e+00	2.099583e-02
5.571199e+00	2.099061e-02
5.571106e+00	2.118391e-02
5.571013e+00	2.123066e-02
5.570920e+00	2.108600e-02
5.570827e+00	2.119804e-02
5.570734e+00	2.380259e-02
5.570641e+00	2.161432e-02
5.570549e+00	2.368905e-02
5.570456e+00	2.165948e-02
5.570363e+00	2.187765e-02
5.570270e+00	2.105588e-02
5.570177e+00	2.108961e-02
5.570084e+00	2.108300e-02
5.569992e+00	2.123342e-02
5.569899e+00	2.206830e-02
5.569806e+00	2.098486e-02
5.569713e+00	2.106692e-02
5.569620e+00	2.119438e-02
5.569527e+00	2.097482e-02
5.569435e+00	2.099840e-02
5.569342e+00	2.111991e-02
5.569249e+00	2.110912e-02
5.569156e+00	2.103164e-02
5.569063e+00	2.098053e-02
5.568971e+00	2.100646e-02
5.568878e+00	2.114654e-02
5.568785e+00	2.291319e-02
5.568692e+00	2.117935e-02
5.568599e+00	2.176878e-02
5.568506e+00	2.367599e-02
5.568414e+00	2.124821e-02
5.568321e+00	2.284446e-02
5.568228e+00	2.113103e-02
5.568135e+00	2.124226e-02
5.568042e+00	2.108184e-02
5.567950e+00	2.168499e-02
5.567857e+00	2.379339e-02
5.567764e+00	2.249297e-02
5.567671e+00	2.122610e-02
5.567578e+00	2.177969e-02
5.567486e+00	2.371741e-02
5.567393e+00	2.127784e-02
5.567300e+00	2.113241e-02
5.567207e+00	2.110715e-02
5.567114e+00	2.145268e-02
5.567022e+00	2.377321e-02
5.566929e+00	2.147487e-02
5.566836e+00	2.109225e-02
5.566743e+00	2.147810e-02
5.566651e+00	2.109440e-02
5.566558e+00	2.117571e-02
5.566465e+00	2.374008e-02
5.566372e+00	2.350429e-02
5.566279e+00	2.113397e-02
5.566187e+00	2.124462e-02
5.566094e+00	2.365478e-02
5.566001e+00	2.118993e-02
5.565908e+00	2.108047e-02
5.565816e+00	2.126963e-02
5.565723e+00	2.105340e-02
5.565630e+00	2.107249e-02
5.565537e+00	2.101691e-02
5.565445e+00	2.132279e-02
5.565352e+00	2.108317e-02
5.565259e+00	2.120021e-02
5.565166e+00	2.142106e-02
5.565074e+00	2.380418e-02
5.564981e+00	2.140955e-02
5.564888e+00	2.138672e-02
5.564795e+00	2.333193e-02
5.564703e+00	2.354519e-02
5.564610e+00	2.218898e-02
5.564517e+00	2.144663e-02
5.564424e+00	2.324231e-02
5.564332e+00	2.107071e-02
5.564239e+00	2.104000e-02
5.564146e+00	2.155257e-02
5.564053e+00	2.141681e-02
5.563961e+00	2.101141e-02
5.563868e+00	2.096592e-02
5.563775e+00	2.142732e-02
5.563683e+00	2.105700e-02
5.563590e+00	2.165149e-02
5.563497e+00	2.097592e-02
5.563404e+00	2.255643e-02
5.563312e+00	2.192985e-02
5.563219e+00	2.111751e-02
5.563126e+00	2.118112e-02
5.563033e+00	2.096392e-02
5.562941e+00	2.111897e-02
5.562848e+00	2.127877e-02
5.562755e+00	2.240095e-02
5.562663e+00	2.257348e-02
5.562570e+00	2.123432e-02
5.562477e+00	2.101912e-02
5.562384e+00	2.101445e-02
5.562292e+00	2.115957e-02
5.562199e+00	2.109939e-02
5.562106e+00	2.095375e-02
5.562014e+00	2.133277e-02
5.561921e+00	2.130324e-02
5.561828e+00	2.102795e-02
5.561736e+00	2.108555e-02
5.561643e+00	2.100769e-02
5.561550e+00	2.125662e-02
5.561457e+00	2.104559e-02
5.561365e+00	2.297214e-02
5.561272e+00	2.291966e-02
5.561179e+00	2.204626e-02
5.561087e+00	2.246858e-02
5.560994e+00	2.108401e-02
5.560901e+00	2.098030e-02
5.560809e+00	2.095039e-02
5.560716e+00	2.106872e-02
5.560623e+00	2.276875e-02
5.560531e+00	2.140596e-02
5.560438e+00	2.117139e-02
5.560345e+00	2.098833e-02
5.560253e+00	2.096657e-02
5.560160e+00	2.103876e-02
5.560067e+00	2.106612e-02
5.559975e+00	2.156193e-02
5.559882e+00	2.346147e-02
5.559789e+00	2.148364e-02
5.559697e+00	2.315232e-02
5.559604e+00	2.106496e-02
5.559511e+00	2.246890e-02
5.559419e+00	2.109662e-02
5.559326e+00	2.104004e-02
5.559233e+00	2.334168e-02
5.559141e+00	2.117596e-02
5.559048e+00	2.104119e-02
5.558955e+00	2.102607e-02
5.558863e+00	2.170942e-02
5.558770e+00	2.364522e-02
5.558677e+00	2.168492e-02
5.558585e+00	2.160623e-02
5.558492e+00	2.269663e-02
5.558400e+00	2.104659e-02
5.558307e+00	2.204412e-02
5.558214e+00	2.136473e-02
5.558122e+00	2.100621e-02
5.558029e+00	2.101950e-02
5.557936e+00	2.098421e-02
5.557844e+00	2.099865e-02
5.557751e+00	2.106896e-02
5.557658e+00	2.133596e-02
5.557566e+00	2.318082e-02
5.557473e+00	2.113655e-02
5.557381e+00	2.221879e-02
5.557288e+00	2.103211e-02
5.557195e+00	2.294463e-02
5.557103e+00	2.120071e-02
5.557010e+00	2.122464e-02
5.556917e+00	2.124989e-02
5.556825e+00	2.184327e-02
5.556732e+00	2.380927e-02
5.556640e+00	2.145850e-02
5.556547e+00	2.120636e-02
5.556454e+00	2.115681e-02
5.556362e+00	2.107686e-02
5.556269e+00	2.102066e-02
5.556177e+00	2.152579e-02
5.556084e+00	2.149298e-02
5.555991e+00	2.101894e-02
5.555899e+00	2.111757e-02
5.555806e+00	2.112404e-02
5.555714e+00	2.125859e-02
5.555621e+00	2.127764e-02
5.555528e+00	2.153965e-02
5.555436e+00	2.127789e-02
5.555343e+00	2.211822e-02
5.555251e+00	2.109941e-02
5.555158e+00	2.111072e-02
5.555065e+00	2.094904e-02
5.554973e+00	2.124494e-02
5.554880e+00	2.143955e-02
5.554788e+00	2.096380e-02
5.554695e+00	2.225120e-02
5.554603e+00	2.312219e-02
5.554510e+00	2.132487e-02
5.554417e+00	2.232625e-02
5.554325e+00	2.128437e-02
5.554232e+00	2.097126e-02
5.554140e+00	2.104329e-02
5.554047e+00	2.315310e-02
5.553955e+00	2.104738e-02
5.553862e+00	2.102723e-02
5.553769e+00	2.142637e-02
5.553677e+00	2.175512e-02
5.553584e+00	2.096193e-02
5.553492e+00	2.108535e-02
5.553399e+00	2.112319e-02
5.553307e+00	2.097047e-02
5.553214e+00	2.105007e-02
5.553122e+00	2.189456e-02
5.553029e+00	2.098688e-02
5.552936e+00	2.149579e-02
5.552844e+00	2.103110e-02
5.552751e+00	2.102185e-02
5.552659e+00	2.246324e-02
5.552566e+00	2.122754e-02
5.552474e+00	2.107859e-02
5.552381e+00	2.124203e-02
5.552289e+00	2.116639e-02
5.552196e+00	2.109057e-02
5.552104e+00	2.113637e-02
5.552011e+00	2.116434e-02
5.551918e+00	2.132451e-02
5.551826e+00	2.262017e-02
5.551733e+00	2.134563e-02
5.551641e+00	2.147499e-02
5.551548e+00	2.176185e-02
5.551456e+00	2.380927e-02
5.551363e+00	2.380927e-02
5.551271e+00	2.332959e-02
5.551178e+00	2.210804e-02
5.551086e+00	2.128996e-02
5.550993e+00	2.169023e-02
5.550901e+00	2.209187e-02
5.550808e+00	2.116436e-02
5.550716e+00	2.153808e-02
5.550623e+00	2.328548e-02
5.550531e+00	2.123388e-02
5.550438e+00	2.237764e-02
5.550346e+00	2.111801e-02
5.550253e+00	2.104369e-02
5.550161e+00	2.104137e-02
5.550068e+00	2.127691e-02
5.549976e+00	2.109463e-02
5.549883e+00	2.130120e-02
5.549791e+00	2.214763e-02
5.549698e+00	2.134974e-02
5.549606e+00	2.380913e-02
5.549513e+00	2.306877e-02
5.549421e+00	2.186643e-02
5.549328e+00	2.130543e-02
5.549236e+00	2.177426e-02
5.549143e+00	2.122733e-02
5.549051e+00	2.107469e-02
5.548958e+00	2.123318e-02
5.548866e+00	2.152115e-02
5.548773e+00	2.104182e-02
5.548681e+00	2.112819e-02
5.548588e+00	2.119583e-02
5.548496e+00	2.236795e-02
5.548403e+00	2.113916e-02
5.548311e+00	2.140088e-02
5.548218e+00	2.123609e-02
5.548126e+00	2.143516e-02
5.548034e+00	2.155212e-02
5.547941e+00	2.380927e-02
5.547849e+00	2.305650e-02
5.547756e+00	2.347350e-02
5.547664e+00	2.130930e-02
5.547571e+00	2.123189e-02
5.547479e+00	2.116241e-02
5.547386e+00	2.117440e-02
5.547294e+00	2.161839e-02
5.547201e+00	2.110691e-02
5.547109e+00	2.117814e-02
5.547016e+00	2.331331e-02
5.546924e+00	2.196233e-02
5.546832e+00	2.153770e-02
5.546739e+00	2.104694e-02
5.546647e+00	2.121952e-02
5.546554e+00	2.145833e-02
5.546462e+00	2.103356e-02
5.546369e+00	2.207308e-02
5.546277e+00	2.161752e-02
5.546184e+00	2.151117e-02
