# wavelength wavelength_err transit_depth transit_depth_err
1.122017e+00	6.646589e-03	2.166304e+04	9.174461e+01
1.115371e+00	6.644801e-03	2.167399e+04	8.723481e+01
1.108727e+00	6.643133e-03	2.158452e+04	8.900492e+01
1.101611e+00	7.590159e-03	2.154998e+04	8.761529e+01
1.094021e+00	7.588014e-03	2.147810e+04	8.931563e+01
1.086435e+00	7.585749e-03	2.163907e+04	8.808152e+01
1.078850e+00	7.583723e-03	2.154249e+04	8.828639e+01
1.071267e+00	7.581458e-03	2.131401e+04	8.418522e+01
1.063687e+00	7.579312e-03	2.131582e+04	8.616104e+01
1.056109e+00	7.577048e-03	2.147073e+04	8.716289e+01
1.048533e+00	7.575021e-03	2.125007e+04	9.143827e+01
1.040959e+00	7.572876e-03	2.121049e+04	8.827977e+01
1.033387e+00	7.570849e-03	2.142069e+04	9.265471e+01
1.025817e+00	7.568585e-03	2.126937e+04	2.799549e+02
1.018250e+00	7.566439e-03	2.129596e+04	8.820538e+01
1.010684e+00	7.564413e-03	2.137090e+04	9.319076e+01
1.003121e+00	7.562327e-03	2.142766e+04	1.021163e+02
9.955596e-01	7.560181e-03	2.135913e+04	9.077031e+01
9.875281e-01	8.502738e-03	2.107284e+04	1.069145e+02
9.790267e-01	8.500116e-03	2.100756e+04	1.423870e+02
9.705279e-01	8.497434e-03	2.140724e+04	9.569711e+01
9.620318e-01	8.494871e-03	2.155519e+04	9.506186e+01
9.535382e-01	8.492248e-03	2.149285e+04	1.023689e+02
9.450472e-01	8.489686e-03	2.138677e+04	3.232142e+02
9.360874e-01	9.429978e-03	2.155770e+04	9.404219e+01
9.266590e-01	9.426759e-03	2.174757e+04	1.000939e+02
9.172338e-01	9.423660e-03	2.155632e+04	9.488121e+01
9.078117e-01	9.420561e-03	2.156014e+04	9.752801e+01
8.983927e-01	9.417402e-03	2.184030e+04	1.972881e+02
8.885062e-01	1.035561e-02	2.158771e+04	1.006691e+02
8.781525e-01	1.035191e-02	2.139500e+04	1.081986e+02
8.678024e-01	1.034822e-02	2.150202e+04	1.072880e+02
8.569859e-01	1.128476e-02	2.147227e+04	1.122017e+02
8.447635e-01	1.316015e-02	2.130299e+04	2.986659e+02
